t_s,target_a,voltage_v,current_a,temp_c,fan,load_on,raw
280.4670,0.05,12.9238,0.0001,41.47539138793945,1,1,DF 07 03 08 16 41 02 B6 C7 4E 41 00 F0 12 39 00 00 00 00 CD E6 25 42 D9 CD 4C 3D 26
280.5559,0.11160957201170581,12.9201,0.0496,41.47539138793945,1,1,DF 07 03 08 16 41 02 D6 B8 4E 41 38 59 4B 3D 00 00 00 00 CD E6 25 42 D9 CD 4C 3D 37
280.6240,0.13509619300311898,12.9199,0.0499,41.437618255615234,1,1,DF 07 03 08 16 41 02 F8 B7 4E 41 80 93 4C 3D 00 00 00 00 1F C0 25 42 15 94 E4 3D CC
280.7583,0.1597527250125616,12.9153,0.1115,41.437618255615234,1,1,DF 07 03 08 16 41 02 F6 A4 4E 41 EC 5E E4 3D 00 00 00 00 1F C0 25 42 15 94 E4 3D 12
280.8047,0.1863531046678933,12.9150,0.1116,41.39830017089844,1,1,DF 07 03 08 16 41 02 E4 A3 4E 41 70 82 E4 3D 00 00 00 00 DC 97 25 42 7B 96 23 3E 41
280.9618,0.21275490467727648,12.9108,0.1596,41.39830017089844,1,1,DF 07 03 08 16 41 02 C0 92 4E 41 36 6E 23 3E 00 00 00 00 DC 97 25 42 9C D3 3E 3E 0B
281.0062,0.23931283501326106,12.9096,0.1861,41.35639190673828,1,1,DF 07 03 08 16 41 02 E8 8D 4E 41 92 9B 3E 3E 00 00 00 00 F2 6C 25 42 AF DC 59 3E 22
281.1202,0.26530054334512293,12.9076,0.2126,41.35639190673828,1,1,DF 07 03 08 16 41 02 9A 85 4E 41 50 B4 59 3E 00 00 00 00 F2 6C 25 42 AF DC 59 3E 86
281.2552,0.2916766683429402,12.9075,0.2127,41.31268310546875,1,1,DF 07 03 08 16 41 02 3C 85 4E 41 30 C2 59 3E 00 00 00 00 30 40 25 42 9B D5 87 3E D1
281.3441,0.3180696203462624,12.9034,0.2653,41.31268310546875,1,1,DF 07 03 08 16 41 02 76 74 4E 41 8E D7 87 3E 00 00 00 00 30 40 25 42 9B D5 87 3E 07
281.4340,0.3434867643380615,12.9034,0.2654,41.26874923706055,1,1,DF 07 03 08 16 41 02 76 74 4E 41 AC E2 87 3E 00 00 00 00 33 13 25 42 27 DA A2 3E 5C
281.5241,0.37057723366713613,12.8994,0.3180,41.26874923706055,1,1,DF 07 03 08 16 41 02 04 64 4E 41 7A D6 A2 3E 01 00 00 00 33 13 25 42 27 DA A2 3E 00
281.6154,0.3969520420035891,12.8949,0.3465,41.225364685058594,1,1,DF 07 03 08 16 41 02 82 51 4E 41 E4 6D B1 3E 01 00 00 00 C6 E6 24 42 6F BC BD 3E DB
281.7271,0.4206501460112243,12.8949,0.3704,41.225364685058594,1,1,DF 07 03 08 16 41 02 AC 51 4E 41 DA A5 BD 3E 01 00 00 00 C6 E6 24 42 6F BC BD 3E 77
281.8177,0.4445071980029267,12.8947,0.3704,41.1820182800293,1,1,DF 07 03 08 16 41 02 CE 50 4E 41 5C A6 BD 3E 01 00 00 00 63 BA 24 42 97 5F D7 3E 7D
281.9526,0.47154958266706676,12.8891,0.4439,41.1820182800293,1,1,DF 07 03 08 16 41 02 C2 39 4E 41 5A 43 E3 3E 01 00 00 00 63 BA 24 42 95 96 E3 3E 9E
281.9970,0.4978654043322119,12.8867,0.4648,41.13945388793945,1,1,DF 07 03 08 16 41 02 EA 2F 4E 41 3C FB ED 3E 01 00 00 00 CD 8E 24 42 14 6F F1 3E 38
282.0874,0.5241795143329849,12.8867,0.4713,41.13945388793945,1,1,DF 07 03 08 16 41 02 16 30 4E 41 6C 51 F1 3E 01 00 00 00 CD 8E 24 42 59 E8 FE 3E B6
282.1999,0.5504196276707808,12.8826,0.5083,41.094112396240234,1,1,DF 07 03 08 16 41 02 F0 1E 4E 41 24 1E 02 3F 01 00 00 00 5F 60 24 42 B2 30 06 3F 49
282.3777,0.603185992333262,12.8805,0.5501,41.094112396240234,1,1,DF 07 03 08 16 41 02 78 16 4E 41 D1 D0 0C 3F 01 00 00 00 5F 60 24 42 5E E8 0C 3F F6
282.4020,0.603185992333262,12.8784,0.5517,41.056617736816406,1,1,DF 07 03 08 16 41 02 FE 0D 4E 41 7B 3F 0D 3F 01 00 00 00 FA 39 24 42 FA AF 13 3F 81
282.5373,0.6296519403406032,12.8760,0.6027,41.056617736816406,1,1,DF 07 03 08 16 41 02 4A 04 4E 41 6D 4D 1A 3F 02 00 00 00 FA 39 24 42 77 6A 1A 3F F1
282.5819,0.6561289483401925,12.8748,0.6029,41.056617736816406,1,1,DF 07 03 08 16 41 02 40 FF 4D 41 E4 55 1A 3F 02 00 00 00 FA 39 24 42 F0 30 21 3F 3C
282.7395,0.6822423983458431,12.8725,0.6552,41.01991653442383,1,1,DF 07 03 08 16 41 02 BE F5 4D 41 B0 BD 27 3F 02 00 00 00 65 14 24 42 22 F8 27 3F 41
282.7846,0.7084227350063157,12.8713,0.6558,41.01991653442383,1,1,DF 07 03 08 16 41 02 B6 F0 4D 41 1D E0 27 3F 02 00 00 00 65 14 24 42 81 A7 2E 3F A9
282.9640,0.7610484270039404,12.8674,0.7083,40.98506546020508,1,1,DF 07 03 08 16 41 02 CC E0 4D 41 60 50 35 3F 02 00 00 00 B5 F0 23 42 42 5B 35 3F 3B
282.9878,0.7610484270039404,12.8674,0.7082,40.9437370300293,1,1,DF 07 03 08 16 41 02 CC E0 4D 41 E8 4C 35 3F 02 00 00 00 63 C6 23 42 12 1E 3C 3F 99
283.1445,0.7875256720053343,12.8631,0.7610,40.9437370300293,1,1,DF 07 03 08 16 41 02 52 CF 4D 41 C9 CF 42 3F 02 00 00 00 63 C6 23 42 23 D4 42 3F E6
283.2121,0.8117174733348658,12.8631,0.7610,40.90140914916992,1,1,DF 07 03 08 16 41 02 28 CF 4D 41 C9 CF 42 3F 02 00 00 00 0B 9B 23 42 59 9B 49 3F 8F
283.3026,0.8355867176760997,12.8609,0.7873,40.90140914916992,1,1,DF 07 03 08 16 41 02 26 C6 4D 41 71 8F 49 3F 02 00 00 00 0B 9B 23 42 C8 CC 4F 3F 85
283.3922,0.8623050180069793,12.8585,0.8114,40.860389709472656,1,1,DF 07 03 08 16 41 02 72 BC 4D 41 61 BA 4F 3F 02 00 00 00 0A 71 23 42 14 E9 55 3F DE
283.4819,0.8883860780112446,12.8560,0.8353,40.860389709472656,1,1,DF 07 03 08 16 41 02 12 B2 4D 41 BB D6 55 3F 03 00 00 00 0A 71 23 42 17 C0 5C 3F EA
283.5716,0.9118385446698328,12.8547,0.8619,40.860389709472656,1,1,DF 07 03 08 16 41 02 08 AD 4D 41 DB A6 5C 3F 03 00 00 00 0A 71 23 42 56 6D 63 3F 0F
283.8197,0.9777085603399126,12.8522,0.8881,40.820430755615234,1,1,DF 07 03 08 16 41 02 7E A2 4D 41 11 5A 63 3F 03 00 00 00 1F 48 23 42 51 6E 69 3F C5
283.8204,0.9777085603399126,12.8509,0.9115,40.78178024291992,1,1,DF 07 03 08 16 41 02 4A 9D 4D 41 DD 54 69 3F 03 00 00 00 8B 20 23 42 51 6E 69 3F EE
283.8644,0.9777085603399126,12.8476,0.9314,40.78178024291992,1,1,DF 07 03 08 16 41 02 9E 8F 4D 41 53 72 6E 3F 03 00 00 00 8B 20 23 42 A9 4E 74 3F CC
283.9554,1.0026755623375843,12.8455,0.9737,40.78178024291992,1,1,DF 07 03 08 16 41 02 46 87 4D 41 91 47 79 3F 03 00 00 00 8B 20 23 42 2D 4B 7A 3F 87
283.9993,1.0285427693382372,12.8451,0.9774,40.74444580078125,1,1,DF 07 03 08 16 41 02 8A 85 4D 41 05 3A 7A 3F 03 00 00 00 50 FA 22 42 B4 57 80 3F A6
284.1569,1.055171905013267,12.8410,1.0281,40.74444580078125,1,1,DF 07 03 08 16 41 02 C4 74 4D 41 10 99 83 3F 03 00 00 00 50 FA 22 42 52 A7 83 3F 19
284.2018,1.0816455423358518,12.8410,1.0281,40.705108642578125,1,1,DF 07 03 08 16 41 02 98 74 4D 41 10 99 83 3F 03 00 00 00 08 D2 22 42 E7 0F 87 3F B4
284.3603,1.1077731860089504,12.8367,1.0813,40.705108642578125,1,1,DF 07 03 08 16 41 02 EC 62 4D 41 3E 68 8A 3F 03 00 00 00 08 D2 22 42 64 73 8A 3F 8A
284.4051,1.1302296733376958,12.8364,1.0813,40.672183990478516,1,1,DF 07 03 08 16 41 02 E2 61 4D 41 3E 68 8A 3F 03 00 00 00 51 B0 22 42 8B CB 8D 3F EC
284.5619,1.1778911896678619,12.8323,1.1301,40.672183990478516,1,1,DF 07 03 08 16 41 02 46 51 4D 41 9A A8 90 3F 04 00 00 00 51 B0 22 42 66 AB 90 3F 37
284.6297,1.1778911896678619,12.8322,1.1301,40.672183990478516,1,1,DF 07 03 08 16 41 02 9C 50 4D 41 9A A8 90 3F 04 00 00 00 51 B0 22 42 F2 E2 93 3F 1C
284.6966,1.217535443668797,12.8299,1.1777,40.63801956176758,1,1,DF 07 03 08 16 41 02 66 47 4D 41 B4 BF 96 3F 04 00 00 00 55 8D 22 42 2B C5 96 3F 24
284.7651,1.217535443668797,12.8286,1.1778,40.63801956176758,1,1,DF 07 03 08 16 41 02 DE 41 4D 41 AC C1 96 3F 04 00 00 00 55 8D 22 42 2B C5 96 3F B8
284.8322,1.2438591389992508,12.8369,1.7865,40.60668182373047,1,1,DF 07 03 08 16 41 02 CA 63 4D 41 C2 AC E4 3F 04 00 00 00 3E 6D 22 42 3C D8 9B 3F 69
284.9892,1.2699465980062572,12.8231,1.2312,40.60668182373047,1,1,DF 07 03 08 16 41 02 5A 2B 4D 41 0C 98 9D 3F 04 00 00 00 3E 6D 22 42 CF 36 9F 3F 2D
285.0564,1.2966152336754992,12.8206,1.2480,40.574859619140625,1,1,DF 07 03 08 16 41 02 FA 20 4D 41 04 BD 9F 3F 04 00 00 00 A8 4C 22 42 A4 8D A2 3F 01
285.1698,1.3203426730099213,12.8208,1.2698,40.574859619140625,1,1,DF 07 03 08 16 41 02 D8 21 4D 41 C0 88 A2 3F 04 00 00 00 A8 4C 22 42 85 F7 A5 3F 4A
285.2142,1.344792567342714,12.8185,1.2919,40.540008544921875,1,1,DF 07 03 08 16 41 02 80 18 4D 41 6A 5E A5 3F 04 00 00 00 F8 28 22 42 05 01 A9 3F 6E
285.3268,1.368584497011034,12.8167,1.3076,40.540008544921875,1,1,DF 07 03 08 16 41 02 08 11 4D 41 B8 60 A7 3F 04 00 00 00 F8 28 22 42 32 22 AC 3F 4A
285.3935,1.3931222393383118,12.8135,1.3450,40.540008544921875,1,1,DF 07 03 08 16 41 02 42 04 4D 41 35 2A AC 3F 04 00 00 00 F8 28 22 42 CF 2D AF 3F 26
285.4850,1.419500629004712,12.8126,1.3688,40.50620651245117,1,1,DF 07 03 08 16 41 02 6C 00 4D 41 6C 35 AF 3F 05 00 00 00 5B 06 22 42 DC 51 B2 3F 45
285.5969,1.4417041583386405,12.8101,1.3931,40.50620651245117,1,1,DF 07 03 08 16 41 02 0C F6 4C 41 F8 51 B2 3F 05 00 00 00 5B 06 22 42 3A B2 B5 3F 43
285.6877,1.467755040343036,12.8061,1.4238,40.48006057739258,1,1,DF 07 03 08 16 41 02 9A E5 4C 41 EC 3D B6 3F 05 00 00 00 95 EB 21 42 CB 89 B8 3F 59
285.7767,1.4940778666668728,12.8057,1.4419,40.48006057739258,1,1,DF 07 03 08 16 41 02 0A E4 4C 41 2F 90 B8 3F 05 00 00 00 95 EB 21 42 6E DF BB 3F 56
285.8672,1.5204598376785483,12.8037,1.4622,40.455467224121094,1,1,DF 07 03 08 16 41 02 E6 DB 4C 41 FE 27 BB 3F 05 00 00 00 66 D2 21 42 FA 3D BF 3F 74
285.9792,1.5467964363332918,12.8006,1.4942,40.455467224121094,1,1,DF 07 03 08 16 41 02 6C CF 4C 41 DE 41 BF 3F 05 00 00 00 66 D2 21 42 76 9E C2 3F 1C
286.0693,1.5735675086674747,12.7990,1.5204,40.435218811035156,1,1,DF 07 03 08 16 41 02 B0 C8 4C 41 50 9D C2 3F 05 00 00 00 AA BD 21 42 75 FD C5 3F 7E
286.1819,1.5994210750048903,12.7967,1.5467,40.435218811035156,1,1,DF 07 03 08 16 41 02 58 BF 4C 41 2A FA C5 3F 05 00 00 00 AA BD 21 42 B1 6A C9 3F F8
286.2977,1.6242634940042626,12.7938,1.5738,40.41602325439453,1,1,DF 07 03 08 16 41 02 92 B3 4C 41 E2 70 C9 3F 05 00 00 00 02 AA 21 42 DC B9 CC 3F D6
286.3845,1.6520673070056366,12.7923,1.5991,40.41602325439453,1,1,DF 07 03 08 16 41 02 56 AD 4C 41 D4 AF CC 3F 05 00 00 00 02 AA 21 42 E6 E7 CF 3F A9
286.4737,1.6784236556728138,12.7902,1.6088,40.39556121826172,1,1,DF 07 03 08 16 41 02 7E A4 4C 41 92 ED CD 3F 06 00 00 00 0E 95 21 42 F9 76 D3 3F EF
286.5866,1.7046361453328671,12.7876,1.6520,40.39556121826172,1,1,DF 07 03 08 16 41 02 F4 99 4C 41 C6 73 D3 3F 06 00 00 00 0E 95 21 42 9E D6 D6 3F BC
286.6992,1.7299670740092796,12.7856,1.6717,40.377662658691406,1,1,DF 07 03 08 16 41 02 9E 91 4C 41 50 FB D5 3F 06 00 00 00 BA 82 21 42 8C 31 DA 3F 20
286.7890,1.7571701446707206,12.7825,1.7042,40.377662658691406,1,1,DF 07 03 08 16 41 02 2E 85 4C 41 E0 21 DA 3F 06 00 00 00 BA 82 21 42 98 6F DD 3F 94
286.8794,1.783782163671373,12.7806,1.7296,40.36129379272461,1,1,DF 07 03 08 16 41 02 34 7D 4C 41 8C 64 DD 3F 06 00 00 00 F7 71 21 42 FC EA E0 3F 96
286.9921,1.810099986669763,12.7785,1.7568,40.36129379272461,1,1,DF 07 03 08 16 41 02 E6 74 4C 41 5E DD E0 3F 06 00 00 00 F7 71 21 42 01 53 E4 3F 2D
287.1049,1.83636064001068,12.7746,1.7837,40.34697723388672,1,1,DF 07 03 08 16 41 02 A0 64 4C 41 84 50 E4 3F 06 00 00 00 4E 63 21 42 63 B1 E7 3F DA
287.2175,1.8627712090101947,12.7740,1.8102,40.34697723388672,1,1,DF 07 03 08 16 41 02 30 62 4C 41 78 B4 E7 3F 06 00 00 00 4E 63 21 42 E6 0D EB 3F 0E
287.3068,1.886397238672168,12.7695,1.8418,40.33420944213867,1,1,DF 07 03 08 16 41 02 AC 4F 4C 41 90 BE EB 3F 06 00 00 00 3B 56 21 42 51 6F EE 3F CF
287.3528,1.886397238672168,12.7695,1.8625,40.33420944213867,1,1,DF 07 03 08 16 41 02 AC 4F 4C 41 D8 67 EE 3F 06 00 00 00 3B 56 21 42 51 6F EE 3F DB
287.4199,1.9289890090100623,12.7695,1.8625,40.32144546508789,1,1,DF 07 03 08 16 41 02 AC 4F 4C 41 D8 67 EE 3F 06 00 00 00 29 49 21 42 51 6F EE 3F FA
287.5770,1.9768712250013294,12.7680,1.8627,40.32144546508789,1,1,DF 07 03 08 16 41 02 C6 49 4C 41 68 6D EE 3F 07 00 00 00 29 49 21 42 25 E9 F6 3F F9
287.6442,1.9768712250013294,12.7635,1.9289,40.310218811035156,1,1,DF 07 03 08 16 41 02 18 37 4C 41 AA E6 F6 3F 07 00 00 00 AA 3D 21 42 84 E5 F9 3F 23
287.7791,2.029443460339098,12.7597,1.9733,40.310218811035156,1,1,DF 07 03 08 16 41 02 AE 27 4C 41 88 94 FC 3F 07 00 00 00 AA 3D 21 42 26 0A FD 3F 40
287.8020,2.029443460339098,12.7592,1.9765,40.310218811035156,1,1,DF 07 03 08 16 41 02 C8 25 4C 41 52 FF FC 3F 07 00 00 00 AA 3D 21 42 E7 32 00 40 06
287.9815,2.079599191003363,12.7542,2.0290,40.29975128173828,1,1,DF 07 03 08 16 41 02 00 11 4C 41 D4 DA 01 40 07 00 00 00 F2 32 21 42 6B E2 01 40 0D
288.0269,2.079599191003363,12.7527,2.0291,40.29975128173828,1,1,DF 07 03 08 16 41 02 22 0B 4C 41 36 DC 01 40 07 00 00 00 F2 32 21 42 08 92 03 40 3E
288.0945,2.104344808668053,12.7526,2.0554,40.28954315185547,1,1,DF 07 03 08 16 41 02 98 0A 4C 41 A5 8B 03 40 07 00 00 00 7E 28 21 42 2B 18 05 40 7C
288.1845,2.130412938999167,12.7524,2.0789,40.28954315185547,1,1,DF 07 03 08 16 41 02 C4 09 4C 41 D2 0C 05 40 07 00 00 00 7E 28 21 42 9A AD 06 40 9C
288.2971,2.156838913008687,12.7463,2.1123,40.284446716308594,1,1,DF 07 03 08 16 41 02 D0 F0 4B 41 2B 2F 07 40 07 00 00 00 46 23 21 42 B4 58 08 40 A2
288.3874,2.183565982345026,12.7458,2.1301,40.284446716308594,1,1,DF 07 03 08 16 41 02 E2 EE 4B 41 F4 53 08 40 07 00 00 00 46 23 21 42 AA 09 0A 40 FB
288.5211,2.206402723005546,12.7439,2.1558,40.27552032470703,1,1,DF 07 03 08 16 41 02 1C E7 4B 41 9C F8 09 40 08 00 00 00 22 1A 21 42 90 BF 0B 40 09
288.5889,2.231233265673121,12.7416,2.1831,40.27552032470703,1,1,DF 07 03 08 16 41 02 9A DD 4B 41 98 B8 0B 40 08 00 00 00 22 1A 21 42 B8 35 0D 40 37
288.6792,2.257830564335648,12.7379,2.2066,40.2666015625,1,1,DF 07 03 08 16 41 02 5C CE 4B 41 7C 39 0D 40 08 00 00 00 00 11 21 42 8B CC 0E 40 DD
288.7924,2.281193445001845,12.7375,2.2316,40.2666015625,1,1,DF 07 03 08 16 41 02 A0 CC 4B 41 94 D2 0E 40 08 00 00 00 00 11 21 42 50 80 10 40 6E
288.8599,2.281193445001845,12.7352,2.2404,40.259971618652344,1,1,DF 07 03 08 16 41 02 74 C3 4B 41 4C 62 0F 40 08 00 00 00 36 0A 21 42 17 FF 11 40 E4
288.9043,2.3191585276669744,12.7335,2.2633,40.259971618652344,1,1,DF 07 03 08 16 41 02 58 BC 4B 41 AC D9 10 40 08 00 00 00 36 0A 21 42 17 FF 11 40 2F
289.0182,2.345508372012603,12.7326,2.2815,40.25615310668945,1,1,DF 07 03 08 16 41 02 EA B8 4B 41 B8 04 12 40 08 00 00 00 4D 06 21 42 1C 6D 14 40 DF
289.1070,2.3718540293416783,12.7289,2.3195,40.25615310668945,1,1,DF 07 03 08 16 41 02 80 A9 4B 41 44 72 14 40 08 00 00 00 4D 06 21 42 D3 1C 16 40 F4
289.2413,2.398287482013499,12.7271,2.3459,40.2579345703125,1,1,DF 07 03 08 16 41 02 32 A2 4B 41 80 22 16 40 08 00 00 00 20 08 21 42 79 CC 17 40 2F
289.3093,2.421655682007549,12.7250,2.3658,40.2579345703125,1,1,DF 07 03 08 16 41 02 8E 99 4B 41 E8 68 17 40 08 00 00 00 20 08 21 42 8F 7D 19 40 64
289.3995,2.446632559003774,12.7220,2.3983,40.2579345703125,1,1,DF 07 03 08 16 41 02 40 8D 4B 41 EB 7D 19 40 08 00 00 00 20 08 21 42 6C FC 1A 40 47
289.4887,2.472965207674424,12.7203,2.4215,40.26073455810547,1,1,DF 07 03 08 16 41 02 84 86 4B 41 93 F9 1A 40 09 00 00 00 FE 0A 21 42 A5 95 1C 40 30
289.6930,2.522861476006995,12.7159,2.4547,40.2581901550293,1,1,DF 07 03 08 16 41 02 56 74 4B 41 C4 19 1D 40 09 00 00 00 63 08 21 42 14 45 1E 40 98
289.7818,2.5473722266766705,12.7156,2.4726,40.2581901550293,1,1,DF 07 03 08 16 41 02 4C 73 4B 41 44 3F 1E 40 09 00 00 00 63 08 21 42 14 45 1E 40 FC
289.8048,2.5473722266766705,12.7156,2.4726,40.2581901550293,1,1,DF 07 03 08 16 41 02 4C 73 4B 41 44 3F 1E 40 09 00 00 00 63 08 21 42 94 76 21 40 48
289.8719,2.5738398863330563,12.7115,2.5068,40.25639724731445,1,1,DF 07 03 08 16 41 02 28 62 4B 41 F7 6E 20 40 09 00 00 00 8D 06 21 42 2A 08 23 40 47
290.0294,2.6001732196755865,12.7092,2.5470,40.25639724731445,1,1,DF 07 03 08 16 41 02 D2 58 4B 41 9A 02 23 40 09 00 00 00 8D 06 21 42 CF B9 24 40 16
290.0744,2.6263022590106506,12.7069,2.5733,40.25129699707031,1,1,DF 07 03 08 16 41 02 7A 4F 4B 41 4C B0 24 40 09 00 00 00 54 01 21 42 41 69 26 40 30
290.1867,2.6527602806702877,12.7029,2.5996,40.25129699707031,1,1,DF 07 03 08 16 41 02 34 3F 4B 41 34 60 26 40 09 00 00 00 54 01 21 42 5A 15 28 40 25
290.3215,2.6794193836769167,12.7002,2.6258,40.25130081176758,1,1,DF 07 03 08 16 41 02 20 34 4B 41 98 0C 28 40 09 00 00 00 55 01 21 42 D7 C6 29 40 02
290.3892,2.705654283005667,12.6995,2.6536,40.25130081176758,1,1,DF 07 03 08 16 41 02 FE 30 4B 41 9D D4 29 40 09 00 00 00 55 01 21 42 9F 7B 2B 40 DB
290.5255,2.731902138341102,12.6960,2.6931,40.25333786010742,1,1,DF 07 03 08 16 41 02 C8 22 4B 41 2C 5C 2C 40 0A 00 00 00 6B 03 21 42 75 29 2D 40 66
290.6131,2.7584475603404766,12.6947,2.7063,40.25333786010742,1,1,DF 07 03 08 16 41 02 6A 1D 4B 41 A0 34 2D 40 0A 00 00 00 6B 03 21 42 80 D7 2E 40 C2
290.7045,2.784454307679358,12.6924,2.7242,40.25537872314453,1,1,DF 07 03 08 16 41 02 12 14 4B 41 E0 58 2E 40 0A 00 00 00 82 05 21 42 6C 8A 30 40 04
290.8160,2.810784770666699,12.6897,2.7595,40.25537872314453,1,1,DF 07 03 08 16 41 02 2A 09 4B 41 29 9C 30 40 0A 00 00 00 82 05 21 42 84 34 32 40 A4
290.8843,2.8371756160026416,12.6881,2.7852,40.25792694091797,1,1,DF 07 03 08 16 41 02 98 02 4B 41 9E 40 32 40 0A 00 00 00 1E 08 21 42 EA E3 33 40 6D
290.9742,2.8636159943325525,12.6856,2.8081,40.25792694091797,1,1,DF 07 03 08 16 41 02 64 F8 4A 41 98 B7 33 40 0A 00 00 00 1E 08 21 42 4D 94 35 40 24
291.0873,2.889844758009228,12.6822,2.8377,40.261497497558594,1,1,DF 07 03 08 16 41 02 58 EA 4A 41 18 9D 35 40 0A 00 00 00 C6 0B 21 42 80 45 37 40 45
291.1766,2.91612107968016,12.6812,2.8642,40.261497497558594,1,1,DF 07 03 08 16 41 02 36 E6 4A 41 1E 4F 37 40 0A 00 00 00 C6 0B 21 42 3B F3 38 40 47
291.2894,2.9425919520123474,12.6785,2.8716,40.2663459777832,1,1,DF 07 03 08 16 41 02 22 DB 4A 41 A4 C7 37 40 0A 00 00 00 BD 10 21 42 BE A1 3A 40 39
