t_s,target_a,voltage_v,current_a,temp_c,fan,load_on,raw
17.9619,3.1261411050068757,12.7622,3.0761,36.43456268310547,0,1,DF 07 03 08 16 01 02 0E 32 4C 41 58 DF 44 40 0B 00 00 00 FE BC 11 42 68 65 46 40 03
18.1429,3.152908648662851,12.7575,3.1268,36.47364807128906,0,1,DF 07 03 08 16 01 02 B6 1E 4C 41 31 1D 48 40 0B 00 00 00 04 E5 11 42 B6 12 48 40 28
18.2099,3.1921209043365284,12.7575,3.1268,36.51373291015625,0,1,DF 07 03 08 16 01 02 B6 1E 4C 41 31 1D 48 40 0B 00 00 00 10 0E 12 42 45 C9 49 40 AB
18.2319,3.1921209043365284,12.7545,3.1410,36.51373291015625,0,1,DF 07 03 08 16 01 02 92 12 4C 41 BB 05 49 40 0B 00 00 00 10 0E 12 42 45 C9 49 40 68
18.3452,3.2186902370007013,12.7532,3.1537,36.51373291015625,0,1,DF 07 03 08 16 01 02 08 0D 4C 41 0C D6 49 40 0B 00 00 00 10 0E 12 42 B9 4B 4C 40 DC
18.3905,3.2450876920076555,12.7525,3.1929,36.55455017089844,0,1,DF 07 03 08 16 01 02 44 0A 4C 41 C3 57 4C 40 0B 00 00 00 DC 37 12 42 09 FF 4D 40 6E
18.5474,3.271327278674774,12.7471,3.2203,36.55455017089844,0,1,DF 07 03 08 16 01 02 40 F4 4B 41 CA 18 4E 40 0C 00 00 00 DC 37 12 42 88 AF 4F 40 8D
18.5924,3.297536740009091,12.7470,3.2453,36.5973014831543,0,1,DF 07 03 08 16 01 02 96 F3 4B 41 A8 B2 4F 40 0C 00 00 00 A3 63 12 42 71 5D 51 40 33
18.7500,3.323892114335516,12.7421,3.2940,36.5973014831543,0,1,DF 07 03 08 16 01 02 80 DF 4B 41 2E D0 52 40 0C 00 00 00 A3 63 12 42 DC 0A 53 40 9C
18.7949,3.345894457003645,12.7417,3.2977,37.106597900390625,0,1,DF 07 03 08 16 01 02 1A DE 4B 41 BE 0D 53 40 0C 00 00 00 28 6D 14 42 AA BA 54 40 25
18.9304,3.372283722342884,12.7387,3.3348,37.106597900390625,0,1,DF 07 03 08 16 01 02 D4 D1 4B 41 BC 6D 55 40 0C 00 00 00 28 6D 14 42 27 23 56 40 30
18.9755,3.3983704176774094,12.7371,3.3457,37.1094856262207,0,1,DF 07 03 08 16 01 02 0E CB 4B 41 0A 20 56 40 0C 00 00 00 1D 70 14 42 83 D3 57 40 F5
19.0876,3.4249069653371893,12.7323,3.3721,37.1094856262207,0,1,DF 07 03 08 16 01 02 AE B7 4B 41 C1 D0 57 40 0C 00 00 00 1D 70 14 42 EB 7E 59 40 EC
19.1774,3.4481481069960864,12.7324,3.3982,37.115028381347656,0,1,DF 07 03 08 16 01 02 D8 B7 4B 41 BB 7B 59 40 0C 00 00 00 CA 75 14 42 B1 31 5B 40 EE
19.3121,3.4735123736657743,12.7299,3.4148,37.115028381347656,0,1,DF 07 03 08 16 01 02 CE AD 4B 41 7C 8C 5A 40 0C 00 00 00 CA 75 14 42 79 AE 5C 40 E9
19.3576,3.4998310920043147,12.7260,3.4479,37.115028381347656,0,1,DF 07 03 08 16 01 02 DC 9D 4B 41 CE A9 5C 40 0C 00 00 00 CA 75 14 42 0B 4E 5E 40 46
19.4936,3.526091797996972,12.7251,3.4733,37.12347412109375,0,1,DF 07 03 08 16 01 02 18 9A 4B 41 CC 4A 5E 40 0D 00 00 00 70 7E 14 42 40 FD 5F 40 D7
19.5598,3.552253727670565,12.7229,3.4992,37.12347412109375,0,1,DF 07 03 08 16 01 02 16 91 4B 41 99 F3 5F 40 0D 00 00 00 70 7E 14 42 81 AB 61 40 7A
19.6947,3.578393616329607,12.7186,3.5252,37.13505935668945,0,1,DF 07 03 08 16 01 02 3E 7F 4B 41 BD 9C 61 40 0D 00 00 00 4D 8A 14 42 24 58 63 40 5A
19.8519,3.6309063383407194,12.7179,3.5515,37.15074920654297,0,1,DF 07 03 08 16 01 02 7A 7C 4B 41 71 4B 63 40 0D 00 00 00 5E 9A 14 42 6B 04 65 40 A6
19.8970,3.6309063383407194,12.7150,3.5773,37.15074920654297,0,1,DF 07 03 08 16 01 02 B2 70 4B 41 31 F2 64 40 0D 00 00 00 5E 9A 14 42 A6 B2 66 40 28
19.9881,3.6563130279962204,12.7128,3.5970,37.168861389160156,0,1,DF 07 03 08 16 01 02 B2 67 4B 41 B8 34 66 40 0D 00 00 00 EA AC 14 42 C9 60 68 40 F5
20.0770,3.6836261456679007,12.7103,3.6246,37.168861389160156,0,1,DF 07 03 08 16 01 02 7C 5D 4B 41 56 F9 67 40 0D 00 00 00 EA AC 14 42 0C 01 6A 40 EB
20.1673,3.709862414340411,12.7070,3.6550,37.19013214111328,0,1,DF 07 03 08 16 01 02 FA 4F 4B 41 16 EC 69 40 0D 00 00 00 B2 C2 14 42 8C C0 6B 40 A8
20.2574,3.733408733008546,12.7053,3.6826,37.19013214111328,0,1,DF 07 03 08 16 01 02 12 49 4B 41 5B AF 6B 40 0D 00 00 00 B2 C2 14 42 67 6E 6D 40 01
20.3695,3.7567278213298416,12.7031,3.7087,37.19013214111328,0,1,DF 07 03 08 16 01 02 DE 3F 4B 41 E9 5B 6D 40 0D 00 00 00 B2 C2 14 42 2F F0 6E 40 B8
20.5051,3.784437729669929,12.6995,3.7319,37.21503448486328,0,1,DF 07 03 08 16 01 02 28 31 4B 41 21 D8 6E 40 0E 00 00 00 32 DC 14 42 3F 6E 70 40 9B
20.5733,3.8102592220083653,12.6978,3.7550,37.21503448486328,0,1,DF 07 03 08 16 01 02 16 2A 4B 41 A6 52 70 40 0E 00 00 00 32 DC 14 42 3E 34 72 40 EC
20.6857,3.837536052330979,12.6953,3.7662,37.24285888671875,0,1,DF 07 03 08 16 01 02 0C 20 4B 41 16 09 71 40 0E 00 00 00 B0 F8 14 42 4D DB 73 40 87
20.7765,3.8636549796656863,12.6923,3.8086,37.24285888671875,0,1,DF 07 03 08 16 01 02 8A 13 4B 41 4F BF 73 40 0E 00 00 00 B0 F8 14 42 35 9A 75 40 7C
20.9321,3.9165295216728313,12.6902,3.8297,37.27384567260742,0,1,DF 07 03 08 16 01 02 1A 0B 4B 41 47 19 75 40 0E 00 00 00 6B 18 15 42 24 46 77 40 27
20.9780,3.9165295216728313,12.6874,3.8620,37.27384567260742,0,1,DF 07 03 08 16 01 02 A0 FF 4A 41 80 2B 77 40 0E 00 00 00 6B 18 15 42 7B F6 78 40 59
21.0675,3.9404319723396717,12.6848,3.8870,37.80914306640625,0,1,DF 07 03 08 16 01 02 16 F5 4A 41 7F C4 78 40 0E 00 00 00 90 3C 17 42 6F A8 7A 40 61
21.1582,3.9404319723396717,12.6830,3.9149,37.80914306640625,0,1,DF 07 03 08 16 01 02 A6 ED 4A 41 E1 8D 7A 40 0E 00 00 00 90 3C 17 42 6F A8 7A 40 AC
21.2034,3.9822448289964814,12.6829,3.9150,37.81279754638672,0,1,DF 07 03 08 16 01 02 26 ED 4A 41 12 90 7A 40 0E 00 00 00 4E 40 17 42 6F A8 7A 40 36
21.3374,3.9914111989899537,12.6824,3.9148,37.81279754638672,0,1,DF 07 03 08 16 01 02 36 EB 4A 41 82 8B 7A 40 0E 00 00 00 4E 40 17 42 1D DD 7E 40 D6
21.4278,3.9652245423273413,12.6760,3.9815,37.82011795043945,0,1,DF 07 03 08 16 01 02 BA D0 4A 41 AD D0 7E 40 0F 00 00 00 CD 47 17 42 4C 73 7F 40 AC
21.5413,3.938584109658259,12.6752,3.9903,37.82011795043945,0,1,DF 07 03 08 16 01 02 98 CD 4A 41 9A 60 7F 40 0F 00 00 00 CD 47 17 42 41 C6 7D 40 0D
21.6080,3.912687593664353,12.6771,3.9644,37.83086395263672,0,1,DF 07 03 08 16 01 02 66 D5 4A 41 32 B8 7D 40 0F 00 00 00 CE 52 17 42 C7 11 7C 40 6D
21.6974,3.886234601663697,12.6792,3.9377,37.83086395263672,0,1,DF 07 03 08 16 01 02 E8 DD 4A 41 E6 03 7C 40 0F 00 00 00 CE 52 17 42 7D 69 7A 40 D9
21.8095,3.8597966723371067,12.6805,3.9113,37.84527587890625,0,1,DF 07 03 08 16 01 02 46 E3 4A 41 8D 52 7A 40 0F 00 00 00 90 61 17 42 15 B8 78 40 CB
21.9230,3.8374571049942943,12.6845,3.8752,37.84527587890625,0,1,DF 07 03 08 16 01 02 8E F3 4A 41 CB 02 78 40 0F 00 00 00 90 61 17 42 ED 06 77 40 62
21.9904,3.811504604336611,12.6844,3.8587,37.84527587890625,0,1,DF 07 03 08 16 01 02 30 F3 4A 41 17 F5 76 40 0F 00 00 00 90 61 17 42 EA 98 75 40 F6
22.0803,3.7852402116645436,12.6855,3.8363,37.863121032714844,0,1,DF 07 03 08 16 01 02 B0 F7 4A 41 34 86 75 40 0F 00 00 00 D6 73 17 42 B5 EF 73 40 4D
22.2383,3.758822058668593,12.6890,3.8100,37.863121032714844,0,1,DF 07 03 08 16 01 02 3A 06 4B 41 07 D7 73 40 0F 00 00 00 D6 73 17 42 64 41 72 40 91
22.3058,3.7333564613270576,12.6888,3.7841,37.8858757019043,0,1,DF 07 03 08 16 01 02 2A 05 4B 41 FB 2D 72 40 0F 00 00 00 23 8B 17 42 8E 90 70 40 7D
22.4177,3.706072520996289,12.6923,3.7479,37.912567138671875,0,1,DF 07 03 08 16 01 02 BE 13 4B 41 E7 DC 6F 40 0F 00 00 00 78 A6 17 42 54 EF 6E 40 B0
22.5084,3.6800016783265166,12.6942,3.7244,37.912567138671875,0,1,DF 07 03 08 16 01 02 8C 1B 4B 41 77 5C 6E 40 10 00 00 00 78 A6 17 42 4F 30 6D 40 8F
22.5982,3.6563730943270882,12.6940,3.7051,37.912567138671875,0,1,DF 07 03 08 16 01 02 82 1A 4B 41 AA 20 6D 40 10 00 00 00 78 A6 17 42 2A 85 6B 40 76
22.6647,3.6315991946616366,12.6962,3.6858,38.42169189453125,1,1,DF 07 03 08 16 41 02 7C 23 4B 41 B9 E4 6B 40 10 00 00 00 D0 AF 19 42 08 02 6A 40 A5
