t_s,target_a,voltage_v,current_a,temp_c,fan,load_on,raw
45.0599,0.11156772833298116,12.9896,0.0000,39.115203857421875,1,1,DF 07 03 08 16 41 02 74 D5 4F 41 00 80 BD 37 00 00 00 00 F8 75 1C 42 D9 CD 4C 3D 6F
45.0819,0.11156772833298116,12.9897,0.0000,39.115203857421875,1,1,DF 07 03 08 16 41 02 CA D5 4F 41 00 00 44 38 00 00 00 00 F8 75 1C 42 D9 CD 4C 3D 11
45.1953,0.13789900767519914,12.9806,0.0836,39.0865478515625,1,1,DF 07 03 08 16 41 02 90 B0 4F 41 24 30 AB 3D 00 00 00 00 A0 58 1C 42 25 7E E4 3D 90
45.2850,0.16414796900372797,12.9806,0.1114,39.0865478515625,1,1,DF 07 03 08 16 41 02 66 B0 4F 41 90 38 E4 3D 00 00 00 00 A0 58 1C 42 A9 35 0D 3E A8
45.3749,0.19076809867149375,12.9783,0.1377,39.060874938964844,1,1,DF 07 03 08 16 41 02 0E A7 4F 41 2A 00 0D 3E 00 00 00 00 56 3E 1C 42 AB 16 28 3E E3
45.5100,0.2163812153353744,12.9755,0.1641,39.060874938964844,1,1,DF 07 03 08 16 41 02 9E 9B 4F 41 32 09 28 3E 00 00 00 00 56 3E 1C 42 F9 58 43 3E 88
45.6456,0.24312814000295474,12.9742,0.1907,39.03620529174805,1,1,DF 07 03 08 16 41 02 48 96 4F 41 92 4B 43 3E 00 00 00 00 13 25 1C 42 4D 93 5D 3E D9
45.7128,0.26648817667815217,12.9720,0.2162,39.03620529174805,1,1,DF 07 03 08 16 41 02 46 8D 4F 41 A4 5C 5D 3E 00 00 00 00 13 25 1C 42 D8 F6 78 3E 9E
45.7573,0.2913437886706864,12.9701,0.2431,39.013771057128906,1,1,DF 07 03 08 16 41 02 78 85 4F 41 DE E7 78 3E 00 00 00 00 1A 0E 1C 42 45 71 88 3E AC
46.0050,0.343940356009795,12.9682,0.2664,39.013771057128906,1,1,DF 07 03 08 16 41 02 DE 7D 4F 41 AC 69 88 3E 00 00 00 00 1A 0E 1C 42 25 2B 95 3E 47
46.0274,0.343940356009795,12.9643,0.2932,38.98863220214844,1,1,DF 07 03 08 16 41 02 EC 6D 4F 41 D2 1C 96 3E 01 00 00 00 5C F4 1B 42 39 58 A2 3E EC
46.1166,0.3924369286706982,12.9637,0.3172,38.98863220214844,1,1,DF 07 03 08 16 41 02 84 6B 4F 41 B4 64 A2 3E 01 00 00 00 5C F4 1B 42 15 19 B0 3E 75
46.1630,0.3924369286706982,12.9618,0.3370,38.96375274658203,1,1,DF 07 03 08 16 41 02 62 63 4F 41 D8 89 AC 3E 01 00 00 00 E2 DA 1B 42 14 1B BC 3E D3
46.2755,0.4179613283334766,12.9597,0.3672,38.96375274658203,1,1,DF 07 03 08 16 41 02 E0 5A 4F 41 58 01 BC 3E 01 00 00 00 E2 DA 1B 42 14 1B BC 3E 56
46.3426,0.44522041000755663,12.9598,0.3673,38.93640899658203,1,1,DF 07 03 08 16 41 02 36 5B 4F 41 32 09 BC 3E 01 00 00 00 E2 BE 1B 42 29 FF D5 3E 27
46.5234,0.494842548337377,12.9536,0.4449,38.93640899658203,1,1,DF 07 03 08 16 41 02 20 42 4F 41 5A CA E3 3E 01 00 00 00 E2 BE 1B 42 10 F4 E3 3E 5C
46.5675,0.494842548337377,12.9536,0.4448,38.91130447387695,1,1,DF 07 03 08 16 41 02 F6 41 4F 41 C2 B6 E3 3E 01 00 00 00 2D A5 1B 42 19 3E F1 3E A0
46.6585,0.5185908700108606,12.9514,0.4695,38.91130447387695,1,1,DF 07 03 08 16 41 02 F4 38 4F 41 AA 63 F0 3E 01 00 00 00 2D A5 1B 42 23 5C FD 3E D5
46.7472,0.5185908700108606,12.9495,0.4946,38.91130447387695,1,1,DF 07 03 08 16 41 02 26 31 4F 41 80 3A FD 3E 01 00 00 00 2D A5 1B 42 70 C2 04 3F 35
46.7926,0.5590195940072106,12.9477,0.5185,38.88645553588867,1,1,DF 07 03 08 16 41 02 E8 29 4F 41 53 BB 04 3F 01 00 00 00 BB 8B 1B 42 70 C2 04 3F AB
47.0163,0.6118636946791473,12.9425,0.5273,38.86336135864258,1,1,DF 07 03 08 16 41 02 98 14 4F 41 D6 FF 06 3F 02 00 00 00 15 74 1B 42 07 DA 15 3F 43
47.1073,0.636998861336421,12.9414,0.5850,38.86336135864258,1,1,DF 07 03 08 16 41 02 20 10 4F 41 5C C2 15 3F 02 00 00 00 15 74 1B 42 2A A3 1C 3F 74
47.1750,0.6643740730057471,12.9397,0.6114,38.83977508544922,1,1,DF 07 03 08 16 41 02 D2 08 4F 41 B6 85 1C 3F 02 00 00 00 EE 5B 1B 42 6C 12 23 3F 2E
47.3103,0.6902946576656542,12.9375,0.6366,38.83977508544922,1,1,DF 07 03 08 16 41 02 D0 FF 4E 41 C6 F6 22 3F 02 00 00 00 EE 5B 1B 42 7C 14 2A 3F 9A
47.3779,0.7171353816757134,12.9339,0.6641,38.81570816040039,1,1,DF 07 03 08 16 41 02 1C F1 4E 41 3C 03 2A 3F 02 00 00 00 49 43 1B 42 38 B7 30 3F 29
47.5134,0.7434882806806128,12.9328,0.6898,38.81570816040039,1,1,DF 07 03 08 16 41 02 A4 EC 4E 41 8A 97 30 3F 02 00 00 00 49 43 1B 42 40 96 37 3F D0
47.6026,0.7672969056714405,12.9305,0.7168,38.792388916015625,1,1,DF 07 03 08 16 41 02 6E E3 4E 41 97 82 37 3F 02 00 00 00 68 2B 1B 42 50 55 3E 3F 33
47.7148,0.7917623630001133,12.9285,0.7431,38.792388916015625,1,1,DF 07 03 08 16 41 02 4A DB 4E 41 AB 3B 3E 3F 02 00 00 00 68 2B 1B 42 A3 6D 44 3F 1A
47.7598,0.8180007120064693,12.9255,0.7668,38.76957321166992,1,1,DF 07 03 08 16 41 02 A6 CE 4E 41 0B 4F 44 3F 02 00 00 00 0B 14 1B 42 01 B1 4A 3F 1D
47.8957,0.8442351110134042,12.9246,0.7914,38.76957321166992,1,1,DF 07 03 08 16 41 02 2E CB 4E 41 49 96 4A 3F 02 00 00 00 0B 14 1B 42 90 68 51 3F C0
47.9852,0.868161419677975,12.9216,0.8176,38.74700164794922,1,1,DF 07 03 08 16 41 02 14 BF 4E 41 F3 4B 51 3F 02 00 00 00 EE FC 1A 42 DC 1F 58 3F AC
48.0981,0.8927655746717937,12.9198,0.8440,38.74700164794922,1,1,DF 07 03 08 16 41 02 78 B7 4E 41 11 0F 58 3F 03 00 00 00 EE FC 1A 42 DC 1F 58 3F 66
48.1425,0.9189965503346563,12.9198,0.8440,38.72593307495117,1,1,DF 07 03 08 16 41 02 78 B7 4E 41 9B 13 58 3F 03 00 00 00 5B E7 1A 42 5A 8C 64 3F 89
48.2779,0.945330147012525,12.9136,0.9186,38.72593307495117,1,1,DF 07 03 08 16 41 02 06 9E 4E 41 BF 26 6B 3F 03 00 00 00 5B E7 1A 42 6D 43 6B 3F F9
48.3458,0.9719632063381142,12.9120,0.9186,38.70164108276367,1,1,DF 07 03 08 16 41 02 74 97 4E 41 AB 2A 6B 3F 03 00 00 00 7B CE 1A 42 39 01 72 3F 0A
48.5029,1.0199043036665534,12.9091,0.9716,38.70164108276367,1,1,DF 07 03 08 16 41 02 AC 8B 4E 41 99 B7 78 3F 03 00 00 00 7B CE 1A 42 A6 D2 78 3F 12
48.5924,1.0199043036665534,12.9084,0.9716,38.67664337158203,1,1,DF 07 03 08 16 41 02 E8 88 4E 41 5B BD 78 3F 03 00 00 00 E2 B4 1A 42 9D C1 7E 3F D8
48.6376,1.0461853126758554,12.9058,0.9947,38.67664337158203,1,1,DF 07 03 08 16 41 02 00 7E 4E 41 F7 A6 7E 3F 03 00 00 00 E2 B4 1A 42 41 8C 82 3F CC
48.7279,1.0726922616735102,12.9029,1.0195,38.67664337158203,1,1,DF 07 03 08 16 41 02 3A 72 4E 41 96 7D 82 3F 03 00 00 00 E2 B4 1A 42 6E E9 85 3F 97
48.9302,1.123726314342736,12.9001,1.0723,38.655113220214844,1,1,DF 07 03 08 16 41 02 C8 66 4E 41 EA 3F 89 3F 03 00 00 00 D6 9E 1A 42 03 4E 89 3F 1C
48.9563,1.123726314342736,12.9000,1.0724,38.638282775878906,1,1,DF 07 03 08 16 41 02 40 66 4E 41 32 45 89 3F 03 00 00 00 9A 8D 1A 42 75 A6 8C 3F D6
49.0875,1.1516812016781963,12.8957,1.1235,38.638282775878906,1,1,DF 07 03 08 16 41 02 FA 54 4E 41 6C CF 8F 3F 04 00 00 00 9A 8D 1A 42 4C D6 8F 3F 59
49.1323,1.1780155883467525,12.8955,1.1236,38.638282775878906,1,1,DF 07 03 08 16 41 02 C6 53 4E 41 66 D3 8F 3F 04 00 00 00 9A 8D 1A 42 52 6A 93 3F F2
49.2906,1.2042579663378032,12.8911,1.1777,38.622703552246094,1,1,DF 07 03 08 16 41 02 18 42 4E 41 F6 BF 96 3F 04 00 00 00 A6 7D 1A 42 3F C9 96 3F E3
49.3800,1.229557268669984,12.8890,1.4024,38.60810470581055,1,1,DF 07 03 08 16 41 02 42 39 4E 41 30 83 B3 3F 04 00 00 00 B3 6E 1A 42 28 25 9A 3F 60
49.4696,1.256791044001972,12.8867,1.2157,38.60810470581055,1,1,DF 07 03 08 16 41 02 C0 2F 4E 41 D8 9B 9B 3F 04 00 00 00 B3 6E 1A 42 2A 62 9D 3F 02
49.5372,1.282899569667449,12.8842,1.2325,38.59375,1,1,DF 07 03 08 16 41 02 8C 25 4E 41 A8 C2 9D 3F 04 00 00 00 00 60 1A 42 8F DE A0 3F 24
49.6728,1.3097831116663292,12.8823,1.2774,38.59375,1,1,DF 07 03 08 16 41 02 BC 1D 4E 41 DA 82 A3 3F 04 00 00 00 00 60 1A 42 16 36 A4 3F 21
49.7622,1.3359584976684227,12.8823,1.2774,38.57741165161133,1,1,DF 07 03 08 16 41 02 BC 1D 4E 41 DA 82 A3 3F 04 00 00 00 45 4F 1A 42 01 A7 A7 3F 8E
49.8290,1.3625973503408024,12.8787,1.3090,38.57741165161133,1,1,DF 07 03 08 16 41 02 5C 0F 4E 41 52 8E A7 3F 04 00 00 00 45 4F 1A 42 B8 00 AB 3F 60
49.9423,1.3886472316709115,12.8771,1.3358,38.56776428222656,1,1,DF 07 03 08 16 41 02 76 08 4E 41 74 FA AA 3F 04 00 00 00 64 45 1A 42 9F 69 AE 3F 54
50.1897,1.4415039196800596,12.8726,1.3754,38.56776428222656,1,1,DF 07 03 08 16 41 02 3E F6 4D 41 B6 0B B0 3F 05 00 00 00 64 45 1A 42 39 BF B1 3F 52
50.2129,1.4415039196800596,12.8702,1.3924,38.558616638183594,1,1,DF 07 03 08 16 41 02 34 EC 4D 41 A0 3A B2 3F 05 00 00 00 06 3C 1A 42 02 1A B5 3F 8A
50.3019,1.4782185113420323,12.8678,1.4336,38.558616638183594,1,1,DF 07 03 08 16 41 02 80 E2 4D 41 4C 81 B7 3F 05 00 00 00 06 3C 1A 42 3B 83 B8 3F AB
50.3700,1.5028213233409529,12.8678,1.4412,38.553924560546875,1,1,DF 07 03 08 16 41 02 80 E2 4D 41 DE 78 B8 3F 05 00 00 00 38 37 1A 42 4C 36 BD 3F 2B
50.4819,1.5292002133444962,12.8647,1.4782,38.553924560546875,1,1,DF 07 03 08 16 41 02 BA D5 4D 41 9A 35 BD 3F 05 00 00 00 38 37 1A 42 4C 36 BD 3F 80
50.5953,1.5555275690054988,12.8628,1.4781,38.548728942871094,1,1,DF 07 03 08 16 41 02 EC CD 4D 41 E5 33 BD 3F 05 00 00 00 E6 31 1A 42 DD BC C3 3F 48
50.6849,1.579103302001022,12.8604,1.5289,38.548728942871094,1,1,DF 07 03 08 16 41 02 36 C4 4D 41 BC B3 C3 3F 05 00 00 00 E6 31 1A 42 DD BC C3 3F AA
50.7744,1.6003024516691222,12.8602,1.5287,38.537376403808594,1,1,DF 07 03 08 16 41 02 2E C3 4D 41 58 AD C3 3F 05 00 00 00 46 26 1A 42 17 20 CA 3F 23
50.8878,1.6256348286745683,12.8543,1.5822,38.537376403808594,1,1,DF 07 03 08 16 41 02 54 AB 4D 41 18 86 CA 3F 05 00 00 00 46 26 1A 42 BE D6 CC 3F 16
51.0459,1.6782362676714548,12.8541,1.5997,38.537376403808594,1,1,DF 07 03 08 16 41 02 6E AA 4D 41 EA C2 CC 3F 05 00 00 00 46 26 1A 42 D5 14 D0 3F 94
51.0901,1.6782362676714548,12.8516,1.6251,38.53464889526367,1,1,DF 07 03 08 16 41 02 06 A0 4D 41 E4 02 D0 3F 06 00 00 00 7B 23 1A 42 D5 14 D0 3F 95
51.1350,1.6782362676714548,12.8473,1.6331,38.53464889526367,1,1,DF 07 03 08 16 41 02 62 8E 4D 41 04 0A D1 3F 06 00 00 00 7B 23 1A 42 7A D0 D6 3F BB
51.2022,1.7153289006790147,12.8473,1.6331,38.532928466796875,1,1,DF 07 03 08 16 41 02 62 8E 4D 41 04 0A D1 3F 06 00 00 00 B8 21 1A 42 7A D0 D6 3F 80
51.2927,1.7391481380073432,12.8469,1.6778,38.532928466796875,1,1,DF 07 03 08 16 41 02 D8 8C 4D 41 C6 C2 D6 3F 06 00 00 00 B8 21 1A 42 7A D0 D6 3F 8D
51.3598,1.7661096530021558,12.8461,1.6778,38.533164978027344,1,1,DF 07 03 08 16 41 02 8A 89 4D 41 D0 C1 D6 3F 06 00 00 00 F6 21 1A 42 70 9C DE 3F CD
51.5178,1.7922480933474922,12.8390,1.7571,38.533164978027344,1,1,DF 07 03 08 16 41 02 A0 6C 4D 41 92 E9 E0 3F 06 00 00 00 F6 21 1A 42 EA 0F E2 3F EF
51.5631,1.8188233773443305,12.8372,1.7658,38.53663635253906,1,1,DF 07 03 08 16 41 02 5A 65 4D 41 A4 04 E2 3F 06 00 00 00 84 25 1A 42 6B 68 E5 3F 9E
51.6971,1.8451633466760786,12.8365,1.7921,38.53663635253906,1,1,DF 07 03 08 16 41 02 6A 62 4D 41 FA 62 E5 3F 06 00 00 00 84 25 1A 42 3C CF E8 3F 9F
51.7647,1.8716348773466114,12.8347,1.8182,38.53960037231445,1,1,DF 07 03 08 16 41 02 D0 5A 4D 41 56 BA E8 3F 06 00 00 00 8D 28 1A 42 58 2E EC 3F FF
51.8996,1.8976116046714986,12.8308,1.8447,38.53960037231445,1,1,DF 07 03 08 16 41 02 DE 4A 4D 41 34 20 EC 3F 06 00 00 00 8D 28 1A 42 C3 91 EF 3F E8
52.0344,1.923996367007106,12.8293,1.8714,38.54182434082031,1,1,DF 07 03 08 16 41 02 F8 44 4D 41 08 89 EF 3F 06 00 00 00 D4 2A 1A 42 F8 E4 F2 3F C0
